price,bedrooms,bathrooms,sqft_lot,floors,waterfront,view,condition,sqft_above,sqft_basement,AgeOfHouse,,,
465000,3,1.75,6360,1,0,0,3,1480,0,69,,,
325000,4,2.5,7324,2,0,0,3,1850,0,26,,,
340500,3,2,28025,1,0,0,4,1920,350,76,,,
342500,3,2.5,5192,2,0,0,3,1810,0,30,,,
290900,2,2,17600,2,0,0,3,1610,0,93,,,
868700,3,4.25,6161,2,0,0,3,3840,0,23,,,
1.20E+06,4,2.75,8400,2,0,1,3,3130,980,95,,,
1.15E+06,4,3.25,10259,2,0,0,3,3150,1040,23,,,
859900,4,2.75,6298,2,0,0,3,3390,0,12,,,
520000,4,2.25,3006,2,0,0,3,1890,0,20,,,
460000,3,2.5,2527,2,0,2,3,1080,530,18,,,
438924,3,1.5,4590,1,0,0,3,850,200,74,,,
315000,2,1,6550,1,0,0,3,630,0,105,,,
590000,4,2.75,10650,1,0,2,3,1780,1130,48,,,
378500,4,1.75,8640,1,0,0,3,850,850,68,,,
328500,3,2.5,8130,2,0,0,4,1950,0,33,,,
849950,3,3,9773,2,0,0,4,2990,0,50,,,
525000,3,1.5,6000,1,0,2,3,900,450,73,,,
1.39E+06,4,3.25,181319,2.5,0,0,3,4860,0,30,,,
295000,4,2.5,7725,1,0,0,4,1460,700,45,,,
1.07E+06,6,3.5,11793,2,0,0,3,3860,1000,25,,,
207950,2,2,5000,1,0,0,3,890,0,106,,,
699900,4,2.75,7302,2,0,0,3,2810,0,21,,,
1.28E+06,5,2.5,9500,2,0,1,4,3400,0,46,,,
452000,4,1.5,7350,1,0,0,4,960,620,60,,,
370000,3,2,5036,1,0,1,4,1680,0,36,,,
232000,3,1.75,11230,1,0,0,5,1300,0,55,,,
669950,5,2.5,14062,2,0,0,4,2380,440,63,,,
397500,3,2,6710,1,0,0,3,1070,440,51,,,
490000,2,2.5,1391,2,0,0,3,870,360,19,,,
725000,4,2,4140,2,0,0,3,1710,400,98,,,
299000,3,2.75,19635,1,0,2,4,1610,1470,65,,,
625000,2,1.5,5750,1.5,0,0,4,1190,300,123,,,
437500,3,2.5,4500,2,0,0,3,2120,0,23,,,
650000,4,2.5,5438,2,0,0,3,3180,0,20,,,
475000,2,1,3825,1,0,0,3,860,630,94,,,
342000,3,2,11947,1,0,0,4,1930,0,57,,,
1.20E+06,4,2.5,7800,2,0,0,3,2770,0,24,,,
280000,3,1.5,11610,1,0,0,4,1670,0,60,,,
240000,2,1.75,7200,1,0,0,3,1330,0,30,,,
529000,3,1,3328,1.5,0,0,4,1210,0,99,,,
442000,3,1,5100,1,0,0,4,1030,160,82,,,
615000,2,1,6872,1,0,0,4,820,720,77,,,
1.49E+06,4,3.75,10800,2,0,0,3,4030,0,17,,,
585000,4,1.75,7559,1,0,0,4,1580,850,42,,,
480000,4,2.5,7787,2,0,0,3,2600,0,18,,,
1.10E+06,5,3.5,57063,2,0,0,4,4410,0,33,,,
290000,4,1,8184,1.5,0,0,3,1330,0,74,,,
615000,3,1.75,5000,1,0,0,5,950,950,72,,,
300000,2,1,7680,1,0,0,4,1100,0,73,,,
308000,3,1,39150,1.5,0,0,3,1580,400,91,,,
750000,3,2.5,7745,2,0,0,3,2400,0,22,,,
2.25E+06,4,2.25,8036,2.5,0,0,5,3390,1370,107,,,
890000,4,3.25,194278,2,0,0,3,3180,0,18,,,
288000,3,1,7560,1,0,0,5,1190,0,65,,,
190000,2,1,6000,1,0,0,3,630,0,80,,,
515000,5,3,5105,1,0,0,3,1520,1010,18,,,
235000,4,1.5,11054,1,0,0,4,1690,0,93,,,
275000,2,1,5000,1,0,0,3,940,0,72,,,
727500,2,2,9119,1,0,0,4,1240,0,71,,,
650000,4,2.5,6587,2,0,0,3,3040,0,20,,,
1.60E+06,6,5,230652,2,0,3,3,6050,0,22,,,
365000,4,1,7085,1.5,0,0,3,1590,0,79,,,
662000,3,1.75,36947,1,0,0,3,2500,0,39,,,
270500,3,2.5,7848,1,0,0,3,1320,460,45,,,
200000,2,1.5,1898,2,0,0,3,1360,0,45,,,
970000,4,3.25,76230,2,0,0,3,4740,0,36,,,
160000,3,1.5,9600,1,0,0,4,1010,0,61,,,
204000,3,1,7405,1,0,0,4,1040,0,52,,,
358000,3,2.25,6655,2,0,0,4,1610,0,38,,,
452000,4,1.75,8268,1,0,0,3,1570,0,44,,,
595000,2,2,4000,1,0,0,4,1010,500,123,,,
249000,3,2,6082,1,0,0,3,1360,0,29,,,
346900,4,2.5,5106,2,0,0,3,1970,0,24,,,
2.13E+06,3,2.5,24069,2,1,4,4,5403,0,47,,,
280000,4,2.5,4350,2,0,0,3,1560,0,20,,,
318888,4,1.75,12000,1,0,0,4,2270,50,50,,,
530000,3,2.25,40518,1,0,0,3,2120,0,56,,,
375000,3,2.25,18500,2,0,0,4,2120,0,40,,,
910000,4,2.5,29242,2,0,0,3,3350,0,35,,,
782000,4,2.5,9614,2,0,0,4,2380,0,32,,,
259950,2,2,649,2,0,0,3,720,350,15,,,
315000,4,2.75,18360,1,0,0,4,1560,740,44,,,
215000,2,1,8865,1,0,0,4,1320,0,80,,,
705000,3,1.75,10221,1,0,2,4,1140,1040,77,,,
1.45E+06,3,3,6320,2,0,3,5,3580,800,71,,,
451000,3,1.75,9813,2,0,0,3,1790,0,74,,,
261000,2,1,8125,1,0,0,4,750,0,80,,,
396000,3,1.5,8280,1,0,0,5,1300,0,67,,,
725000,4,2.5,29170,2,0,3,3,2990,0,24,,,
1.95E+06,7,3.5,15235,2,0,1,3,2860,1780,58,,,
238000,4,1,7242,1.5,0,0,3,1400,0,64,,,
750000,6,1.75,9563,2,0,0,4,2750,0,50,,,
331500,4,2.5,10271,2,0,0,3,2050,0,25,,,
460000,4,3,108900,1,0,0,3,1410,820,45,,,
404950,4,2.25,217014,1,0,0,4,2340,0,41,,,
880000,3,2.5,5163,2,0,0,3,2870,0,9,,,
863000,4,2.5,22370,2,0,0,3,4120,0,26,,,
638700,3,1.75,9162,1,0,0,3,1370,710,63,,,
435000,3,2.5,5680,2,0,0,3,1840,0,15,,,
260000,3,1,5350,1.5,0,0,4,1180,0,64,,,
671500,5,2.75,4000,1.5,0,0,5,1530,630,96,,,
610000,3,1,3400,1.5,0,0,3,1180,0,116,,,
405000,2,0.75,15029,1,0,0,4,870,290,86,,,
338900,4,2.5,5612,2,0,0,3,1830,0,20,,,
720000,4,4,7708,2,0,0,3,3200,0,19,,,
442000,5,3,5445,1.5,0,0,4,1760,800,96,,,
650000,5,2.75,5040,1.5,0,0,5,2550,0,121,,,
263500,3,1.75,9917,1,0,0,3,1040,290,42,,,
300000,2,1,75794,1,0,0,4,1220,0,60,,,
266000,3,2.5,3402,2,0,0,3,1805,0,14,,,
930000,4,4,84942,2.5,0,2,3,4150,1900,14,,,
530000,4,2.5,5493,2,0,0,3,2320,0,19,,,
180000,3,1,8960,1,0,0,4,1384,0,58,,,
619000,3,2.5,6439,2,0,0,3,2720,0,18,,,
264000,3,1.5,10608,1,0,0,4,1820,0,61,,,
730000,2,2.25,4920,1.5,0,4,4,1530,600,82,,,
439000,4,2.25,10070,2,0,0,3,2060,0,48,,,
268500,4,1.75,7500,1,0,0,4,1080,340,42,,,
330000,3,1.75,15744,1,0,0,3,1510,0,38,,,
640000,3,2.5,4000,1.5,0,0,3,1960,200,120,,,
900000,3,2.5,12600,2,0,0,4,3180,0,45,,,
370000,3,2.25,13300,2,0,0,4,2110,0,38,,,
685000,3,2,2900,1.5,0,0,5,1330,730,92,,,
505000,3,1.5,217800,1,0,0,3,1010,820,42,,,
265000,3,1.75,32666,1,0,0,4,1820,0,57,,,
290000,3,2.5,2937,2,0,0,3,1610,0,17,,,
296000,4,2.5,3600,2,0,0,3,1780,0,17,,,
360000,4,2.5,9611,2,0,0,3,1840,0,27,,,
240500,3,1.75,10584,1,0,0,3,990,470,26,,,
372500,2,2.5,2958,2,0,0,3,1400,0,16,,,
595000,3,2.5,14402,2,0,2,3,3370,0,19,,,
515000,4,3,8249,2,0,0,3,3590,0,26,,,
1.22E+06,4,2.25,15367,2,0,0,4,3200,0,61,,,
507000,2,1.75,6460,1,0,0,3,1670,0,19,,,
399950,4,2,31465,1,0,0,3,2420,0,39,,,
185000,3,1.75,10816,2,0,0,3,1430,0,29,,,
460000,3,1.75,7070,1,0,0,3,1440,0,43,,,
435500,3,2.25,4789,2,0,0,3,1450,0,38,,,
469000,4,2.75,13938,1,0,0,5,2100,1450,57,,,
531000,2,3,1175,2,0,0,3,1110,160,23,,,
443500,2,1,6804,1,0,0,3,940,0,74,,,
223000,3,2,6824,1,0,0,3,1300,370,33,,,
590000,4,3.5,15842,2,0,0,3,2400,700,27,,,
340000,2,2.5,1760,3,0,0,3,1100,0,26,,,
650000,3,2,3388,1,0,0,4,1230,640,98,,,
533600,3,2.5,5080,2,0,0,4,1930,0,33,,,
695000,3,2.75,4694,2,0,0,3,2540,0,18,,,
242000,3,1.75,7524,1.5,0,0,4,1280,0,35,,,
425000,3,2.25,8814,1,0,0,3,1280,540,56,,,
525000,3,2.25,9414,2,0,0,3,1490,0,42,,,
485000,3,2.5,5502,2,0,0,3,1880,0,35,,,
175000,3,1,9775,1,0,0,3,1250,0,52,,,
210000,3,2,7210,1,0,0,3,1440,0,40,,,
260000,3,2.5,7415,2,0,0,3,1920,0,34,,,
577000,3,2.5,5750,1,0,0,3,1330,730,47,,,
200000,3,1.5,10588,1,0,0,4,1210,0,65,,,
605000,2,1.75,5000,1,0,0,4,940,820,96,,,
325000,3,1,6750,1,0,0,4,990,0,76,,,
289500,3,1,6400,1,0,0,4,820,140,79,,,
559950,3,2.5,1458,3,0,0,3,1660,0,9,,,
1.04E+06,3,1.75,9375,1,0,1,4,1330,570,82,,,
543500,3,2.25,2790,1,0,0,3,990,280,53,,,
480000,4,2.25,34293,2,0,0,4,3250,0,40,,,
218000,3,1,9633,1,0,0,5,960,0,41,,,
565000,2,1.75,6000,1,0,0,4,960,370,109,,,
426700,3,1.75,7700,1,0,0,5,1600,480,55,,,
650000,3,2.5,11575,1,0,3,3,2130,560,66,,,
542000,2,1,3060,1,0,0,3,770,120,113,,,
415000,3,1.75,8000,1,0,0,3,1070,0,46,,,
214000,3,1,8316,1,0,0,4,1200,0,70,,,
245000,3,1.5,8910,2,0,0,5,1360,0,74,,,
314500,3,2,13303,1,0,0,3,2050,0,30,,,
1.12E+06,3,1.5,5750,2,0,0,5,2000,1000,99,,,
378000,2,2,3850,1,0,0,3,800,500,60,,,
305000,4,2.5,9091,1,0,0,3,1340,910,41,,,
595000,5,2.75,6750,1,0,0,4,1980,1760,45,,,
729500,3,2.5,1091,3,0,1,3,1530,130,8,,,
430000,3,2.5,6699,2,0,0,3,2360,0,20,,,
240000,3,1.75,6500,1,0,0,3,1150,610,36,,,
545000,3,1.75,6200,1.5,0,0,3,1680,0,107,,,
530000,3,1.75,2500,1,0,0,3,870,450,105,,,
157000,1,1,26326,1,0,0,3,870,0,84,,,
425000,4,1,7645,1.5,0,0,3,1260,0,98,,,
220000,3,1,6020,1,0,0,3,1000,0,79,,,
521000,4,1.75,36400,1,0,0,4,1550,470,47,,,
325000,3,1,6862,1,0,2,3,1120,800,71,,,
597500,3,2,5400,1.5,0,0,4,1380,770,112,,,
337000,3,2.5,3976,2,0,0,3,1470,0,24,,,
1.00E+06,3,2.5,10492,2,0,2,3,3180,0,32,,,
3.07E+06,3,2.5,55867,1,1,4,4,2330,1600,66,,,
495000,3,1,6000,1,0,0,3,990,0,80,,,
748000,4,3.5,3330,2,0,0,3,1970,800,22,,,
888000,3,1.5,8710,1,0,0,4,1250,0,70,,,
269900,3,1.75,22267,1,0,0,3,1140,0,37,,,
496500,4,2.5,14440,1,0,0,3,1550,700,56,,,
475000,3,2.5,5097,2,0,0,3,1640,0,54,,,
312000,3,1.5,1374,3,0,0,3,1255,0,19,,,
323000,3,1,12231,1,0,0,3,1290,0,47,,,
331000,3,1.75,9079,1,0,0,3,1300,0,37,,,
306000,3,1.5,1086,3,0,0,3,1220,0,16,,,
655000,4,2.5,4000,3,0,0,3,2630,0,21,,,
290000,3,1.5,15954,1,0,0,4,1950,0,64,,,
1.25E+06,4,3.25,5000,2,0,0,5,2360,800,58,,,
460000,3,1.75,4708,1,0,0,4,860,690,74,,,
435000,4,2.5,6380,1,0,0,4,850,850,83,,,
664000,4,2.75,11880,1,0,0,5,1630,880,45,,,
865000,4,1.75,4180,2,0,3,4,1800,0,102,,,
385000,3,1.75,18000,1,0,0,3,1200,600,55,,,
497000,3,2.25,9315,1,0,0,3,1350,520,48,,,
280000,2,1,3000,1,0,0,4,1010,0,98,,,
188000,2,1.5,17487,1,0,0,3,1120,0,99,,,
478500,3,1,4755,1,0,2,3,1200,890,54,,,
1.15E+06,4,3.5,18361,2,0,0,3,4370,0,22,,,
222000,3,2,7187,1,0,0,4,970,470,42,,,
799000,4,3,209523,2,0,0,3,2580,0,39,,,
609900,4,2.5,7399,2,0,0,3,3190,0,17,,,
413000,4,3.5,5809,2,0,0,4,1750,630,28,,,
400000,4,1,4875,1.5,0,0,3,1420,0,93,,,
802541,5,2.75,6768,2,0,0,3,2990,0,9,,,
320000,3,2.5,7757,2,0,0,3,2680,0,33,,,
507000,4,2.5,7649,2,0,0,3,2730,0,17,,,
387500,3,1,8329,1,0,0,3,1220,0,77,,,
396000,3,1,12616,1,0,0,3,1500,0,56,,,
373000,3,1.75,11788,1,0,1,3,1430,400,65,,,
1.48E+06,5,2.5,19252,2,0,0,5,4570,0,58,,,
359900,4,2.25,7698,2,0,0,3,2470,0,40,,,
410000,2,1,4342,1,0,0,3,670,130,96,,,
690000,4,2.5,23488,2,0,0,3,2900,0,31,,,
245000,3,2,5760,1,0,0,3,1410,0,38,,,
700000,5,2.5,25958,1,0,1,5,1610,1220,44,,,
268000,4,1.75,9966,1,0,0,3,1100,580,46,,,
225000,3,1.75,26055,1,0,0,3,920,840,44,,,
980000,4,2.25,11034,2,0,0,3,2240,0,47,,,
795000,2,1,5000,1.5,0,2,3,1380,0,118,,,
195000,2,1,5100,1,0,0,3,820,0,70,,,
480000,4,2,10575,1,0,0,2,1730,450,73,,,
485000,4,2,3600,1,0,0,3,1100,300,123,,,
130000,2,1,9000,1,0,0,3,880,0,95,,,
325000,2,1,5703,1,0,2,4,1060,0,77,,,
440000,3,1.75,7245,1,0,0,4,1530,0,39,,,
550000,4,1.75,14782,1,0,3,3,1460,1020,65,,,
310000,3,1.75,7150,1,0,0,5,1490,0,56,,,
530000,3,2.5,39478,2,0,2,4,3260,400,34,,,
390000,4,2.5,8548,2,0,0,3,2340,0,30,,,
243000,3,1.75,12125,1,0,0,4,1450,0,42,,,
639000,4,2.5,9875,2,0,0,3,2210,0,33,,,
215000,4,1,7400,1,0,0,4,1130,0,54,,,
405000,5,1.75,10500,1,0,0,3,1100,450,62,,,
250000,4,1.75,7140,1,0,0,5,1010,700,55,,,
405500,3,1.5,8108,1,0,0,5,1010,0,69,,,
452000,6,2.25,13579,2,0,0,3,2660,0,86,,,
730000,6,2.25,13579,2,0,0,3,2660,0,86,,,
267000,3,2,9644,1,0,0,3,1300,0,29,,,
289950,3,2.5,6186,2,0,0,3,1670,0,21,,,
565000,2,1,4080,1,0,0,5,960,0,112,,,
1.58E+06,4,3.25,51836,2,0,0,4,4670,0,35,,,
636000,3,2.5,2770,2,0,0,3,1770,370,16,,,
350000,5,3,5500,1,0,0,3,1550,970,19,,,
320000,3,1.5,9380,1,0,0,5,1130,520,45,,,
210000,2,1.75,5680,1,0,0,4,1440,0,45,,,
245000,2,1,5900,1,0,0,3,1050,0,73,,,
328000,3,1.75,7650,1,0,0,3,1130,340,40,,,
985000,4,2.25,37769,2,0,0,3,4230,0,34,,,
501000,3,1.75,7972,1,0,3,5,1370,600,47,,,
315000,3,2.25,17424,2,0,0,3,1540,0,31,,,
403000,3,2.75,8354,2,0,0,3,2090,0,11,,,
550000,3,2,17950,2,0,0,4,2110,270,89,,,
347500,4,2.5,3562,2,0,0,3,2156,0,11,,,
365000,4,2.25,8893,2,0,0,4,2070,0,37,,,
588000,3,1,8167,1,0,0,4,1270,640,72,,,
605000,3,1.75,7400,1,0,0,4,1260,660,46,,,
1.30E+06,3,3.25,5979,2,0,0,4,2290,1110,86,,,
233000,3,2,9177,1,0,0,3,1400,0,49,,,
360000,4,2.5,17715,2,0,0,3,2210,0,26,,,
459000,2,1.75,4887,1,0,0,3,1020,150,94,,,
740000,3,2,72745,1,0,0,4,2100,0,28,,,
305000,3,1,9750,1,0,0,3,1160,0,56,,,
395000,3,1,4000,1,0,0,3,900,600,98,,,
560000,4,2.5,6000,2,0,0,3,2940,0,23,,,
650000,4,1.75,5070,1,0,1,4,1300,710,60,,,
449950,3,2.5,4912,2,0,0,3,2170,0,20,,,
517500,3,1.5,5200,1,0,3,4,1250,180,83,,,
435000,4,1.5,6460,1,0,0,3,1070,440,53,,,
329999,3,1,6908,1,0,0,3,800,350,71,,,
950000,3,1.75,4200,1,0,4,5,1140,1010,63,,,
447000,3,1,6001,1,0,0,5,1230,140,79,,,
699800,2,2.5,6600,1,0,0,3,2380,0,13,,,
850000,3,1.75,3850,1,0,0,5,770,600,112,,,
316500,3,1.75,14250,1,0,0,3,1070,530,44,,,
942500,5,3.5,9612,1,0,2,4,2030,1720,42,,,
1.31E+06,2,2.25,3938,2,0,4,3,2910,1040,32,,,
856600,4,2.25,13430,1,0,0,4,2400,0,59,,,
405600,5,1.5,4000,2.5,0,0,4,2830,0,105,,,
565000,4,2.5,22594,2,0,0,3,2440,0,27,,,
400000,3,2.25,1149,2,0,0,3,1050,140,15,,,
330000,3,2,218252,1,0,0,3,1400,0,26,,,
374950,4,2.75,4683,2,0,0,3,2730,0,18,,,
405300,3,2.75,7939,1,0,0,5,1610,780,40,,,
560000,3,2.25,31400,2,0,0,3,2060,0,39,,,
824000,4,2.25,9864,1,0,0,4,1290,1200,62,,,
260000,3,1.75,10968,1,0,0,5,1100,0,39,,,
760000,4,2.5,6099,1,0,0,5,1470,960,58,,,
405000,3,2.5,12750,2,0,0,3,2360,810,28,,,
429900,4,2.5,8625,2,0,0,3,2640,0,36,,,
341500,3,1.5,7223,1,0,0,4,1130,0,62,,,
465250,5,2,7642,1.5,0,0,3,1940,0,66,,,
450000,2,2,3000,1.5,0,0,3,1100,0,111,,,
390000,3,1,10800,1,0,0,4,1200,0,68,,,
420000,3,2.25,8030,1,0,0,4,1000,1000,60,,,
269950,3,2.5,4838,2,0,0,3,1730,160,21,,,
493000,4,2,2874,1,0,0,3,1060,850,113,,,
370000,4,2.5,5880,2,0,0,3,2710,0,25,,,
2.25E+06,5,4.25,9453,1.5,0,1,5,3100,1760,118,,,
305000,3,1,23680,1,0,0,5,1250,0,56,,,
400000,3,1.75,8219,1.5,0,0,5,970,620,85,,,
320000,3,1.5,1221,2,0,0,3,1050,190,14,,,
715000,4,1,4800,2,0,0,4,2000,0,112,,,
650000,6,2.75,10003,1.5,0,0,4,3610,0,57,,,
218000,5,1.75,8040,1,0,0,4,1930,0,57,,,
500000,2,1,5400,1,0,0,3,1280,0,59,,,
460000,4,2,40419,1,0,0,4,2090,0,39,,,
232500,3,1.5,9887,1,0,0,4,1140,800,54,,,
408200,3,2.5,5761,2,0,0,4,1800,0,33,,,
522000,3,1.75,8400,1,0,0,4,1400,330,43,,,
675000,4,2.5,11120,2,0,0,3,2810,0,41,,,
1.36E+06,4,3.5,11000,1,0,2,3,2260,1290,24,,,
249950,4,1,7980,1.5,0,0,3,1330,0,71,,,
210000,2,1,34133,1,0,0,3,750,0,73,,,
429950,4,1,7216,1,0,0,3,1090,670,76,,,
737500,4,2.5,36276,2,0,0,3,3200,0,30,,,
710000,4,2,9000,1,0,0,5,1740,0,65,,,
470000,3,2.5,4700,2,0,0,3,2100,0,24,,,
1.10E+06,4,3.5,40097,1,0,0,4,4270,0,30,,,
650000,3,2,2720,1.5,0,0,3,1340,0,110,,,
1.22E+06,4,2.5,8684,1,0,3,5,1680,1510,56,,,
422120,3,2.5,4534,2,0,0,3,1630,0,36,,,
625000,5,2.5,15085,2,0,0,3,2990,0,16,,,
385200,4,1,7740,1.5,0,0,3,1550,0,69,,,
500000,3,2.25,4964,2,0,0,3,1690,0,34,,,
308000,4,2.25,12243,2,0,0,3,1960,0,34,,,
565000,3,2.75,9966,1,0,0,5,1360,1030,46,,,
581000,3,2.5,4438,2,0,0,3,2600,0,19,,,
361000,3,2,8698,1,0,0,3,1950,0,24,,,
345000,3,1,7210,1,0,0,4,1250,0,59,,,
419000,2,2.25,1253,2,0,0,3,840,340,15,,,
347000,3,2.5,4308,2,0,0,3,1680,0,19,,,
625000,4,2.25,36085,2,0,0,3,2220,0,34,,,
2.40E+06,4,4.25,15188,2,0,2,3,3090,1800,24,,,
379000,3,3.25,17852,2.5,0,0,3,2660,0,9,,,
310000,3,1.5,3323,2,0,0,3,1150,0,35,,,
250000,2,2,5500,1,0,0,4,1130,0,82,,,
682000,5,2.75,5000,2,0,0,3,2760,0,18,,,
246500,3,2,8919,1,0,0,3,1430,0,31,,,
325000,3,1,57381,1.5,0,0,4,1490,0,91,,,
310950,4,2.5,4997,2,0,0,3,2030,0,19,,,
1.10E+06,3,2,5000,2,0,2,5,1890,1120,92,,,
287500,3,1,7200,1,0,0,4,1130,680,69,,,
431000,3,1,7200,1,0,0,4,1130,680,69,,,
226000,3,1,5000,1,0,0,3,970,0,55,,,
825000,3,1.75,3090,1.5,0,0,5,1510,500,97,,,
175000,4,1,6030,1.5,0,0,3,1300,0,76,,,
465750,3,1.5,10350,1,0,0,3,1260,0,64,,,
659000,4,2.25,24931,2,0,0,3,2610,0,40,,,
595000,3,1.75,5753,1,0,3,3,1110,800,82,,,
350000,3,2.25,16290,2,0,0,4,1780,0,36,,,
270000,4,2.25,8600,1,0,0,4,1900,0,48,,,
662500,6,2.25,25600,1,0,2,3,1340,1110,66,,,
249900,3,1.75,14000,1,0,0,4,1380,0,84,,,
324500,3,1.75,11340,1,0,0,4,1230,690,46,,,
430000,2,1.75,4003,1,0,0,3,1350,0,19,,,
419950,2,1.75,4003,1,0,0,3,1350,0,19,,,
285000,4,1.75,7440,1,0,2,4,1290,1220,61,,,
332000,4,2.5,7780,2,0,0,3,2470,0,21,,,
282000,4,1.75,10725,1,0,0,3,960,700,67,,,
320000,3,1,5175,1,0,0,3,940,400,36,,,
428750,3,1,30736,1.5,0,0,4,1620,0,112,,,
330000,3,2.25,35287,2,0,0,3,2300,0,46,,,
456500,4,3.5,2309,3,0,0,3,2000,0,15,,,
352000,3,2.25,11050,1,0,0,4,1640,0,51,,,
664000,4,2,4080,1.5,0,0,4,1530,0,111,,,
628000,3,1.75,11894,1,0,0,3,2190,1810,36,,,
512000,3,1.75,12555,1,0,0,3,1080,530,46,,,
254000,3,2,9000,1,0,0,4,1450,620,54,,,
535800,4,2.5,5790,2,0,0,3,1900,0,29,,,
287653,3,1,16050,1,0,0,4,1050,0,63,,,
438000,3,2.5,1304,2,0,0,3,1180,340,17,,,
450000,4,1.75,23899,1,0,0,3,1750,640,74,,,
327000,5,2.75,8050,2,0,0,3,2400,0,25,,,
370500,4,2.5,6120,2,0,0,3,1790,0,18,,,
265000,3,2.5,6271,2,0,0,3,1720,0,30,,,
450000,4,2.75,13260,1,0,0,4,1800,1180,44,,,
425000,3,1,213444,1.5,0,3,5,1520,0,35,,,
166600,3,1.75,8690,1,0,0,4,1150,0,46,,,
245000,1,0.75,15000,1,0,0,3,380,0,60,,,
565000,3,1,5212,1,0,0,3,910,0,72,,,
539900,3,1.75,10150,1,0,0,3,1230,420,47,,,
910000,3,3.5,3200,2,0,0,3,2480,0,13,,,
280000,4,2.5,7416,2,0,0,3,2050,0,33,,,
275000,3,2.25,8549,2,0,0,4,1420,0,34,,,
467000,3,2.5,6590,2,0,0,3,3460,0,22,,,
457500,3,2.5,4445,2,0,0,3,1500,0,27,,,
381156,2,1,3090,1,0,0,4,1320,0,115,,,
289999,5,2.5,8240,1,0,0,4,1220,960,46,,,
642450,3,1.75,4160,1,0,0,3,1230,600,104,,,
469950,3,2.25,8701,1,0,0,3,1220,400,61,,,
795000,3,2,13650,1,0,2,5,1460,1460,48,,,
785000,4,2.5,10514,2,0,0,3,3300,0,39,,,
860000,3,2.25,12095,2,0,0,3,3060,0,40,,,
1.10E+06,0,0,4764,3.5,0,2,3,3064,0,33,,,
147500,3,1,8498,1,0,0,3,1530,0,64,,,
390000,3,2,11576,1,0,0,3,1410,500,45,,,
229000,3,1,8100,1,0,0,3,1020,0,69,,,
185000,3,1,8100,1,0,0,3,1150,0,91,,,
414900,3,1.5,9570,1,0,0,3,870,390,82,,,
200000,4,2,4822,1,0,0,2,920,1000,109,,,
225000,4,2.25,9350,1,0,0,3,1800,0,54,,,
720000,3,1.75,4000,2,0,0,5,1360,680,99,,,
930000,4,2.5,4000,2,0,0,5,1430,770,115,,,
1.27E+06,5,2.5,17204,1,0,0,3,2160,1040,71,,,
700000,5,3.25,3118,2,0,0,4,1780,620,95,,,
466000,2,1.5,1058,3,0,0,3,1140,0,18,,,
374000,3,1.5,10640,1,0,0,3,1330,0,47,,,
480000,3,2.5,10035,2,0,0,4,1940,0,29,,,
740000,3,2.5,25341,2,0,0,3,3000,0,28,,,
1.01E+06,4,1,5400,1.5,0,0,3,1820,0,100,,,
395000,4,2.5,5000,2,0,0,3,2910,0,21,,,
340000,2,1,6771,1,0,0,3,1090,0,69,,,
209000,3,2,1340,2,0,0,3,1020,210,20,,,
431650,5,2.5,7700,1.5,0,0,3,1710,0,61,,,
980000,5,2.5,11470,1,0,0,4,1780,1380,52,,,
660000,3,2.5,28243,2,0,0,3,2680,0,30,,,
730000,4,2.25,9009,2,0,0,4,1840,350,46,,,
291500,3,1.75,9600,1,0,0,4,1260,0,35,,,
905000,4,3.5,14486,2,0,0,3,2340,630,26,,,
800000,4,2.5,50308,1.5,0,0,3,2570,0,30,,,
839900,4,3.5,13592,1,0,1,3,2560,1250,10,,,
200000,1,1.5,1157,2,0,0,3,950,60,16,,,
300000,3,2,6698,1,0,0,4,1080,400,44,,,
530000,3,1.75,6041,1.5,0,0,5,1250,0,81,,,
314950,3,2.25,8479,2,0,0,3,1654,0,28,,,
255000,3,1.75,9315,1,0,0,5,1410,0,63,,,
550000,5,2.75,5720,1,0,0,5,1500,660,73,,,
435000,3,1,4800,1,0,0,4,700,700,106,,,
234000,3,1.75,8738,1,0,0,4,1420,0,57,,,
615000,4,2.25,10062,1,0,0,3,1600,900,48,,,
205000,3,2,8384,1,0,0,3,1410,0,38,,,
384000,4,1.75,7135,1,0,0,4,1050,1050,68,,,
324000,3,2.5,7208,2,0,0,3,1750,0,29,,,
645000,3,1.75,5500,1,0,0,4,1130,940,77,,,
570000,3,3.25,1777,2,0,0,3,1260,310,16,,,
324000,3,2.5,5322,2,0,0,3,1920,0,24,,,
270000,2,1,10320,1,0,0,3,1000,0,80,,,
290000,5,1.5,7700,1.5,0,0,5,2120,0,61,,,
250000,3,2,9220,1,0,0,3,1440,0,58,,,
342000,3,1.75,16275,2,0,0,3,1660,0,33,,,
255000,3,1.5,8450,1,0,0,4,1340,0,65,,,
800000,3,2.25,11824,1,0,0,4,1450,930,51,,,
451000,3,1.75,4049,1.5,0,2,3,1000,560,97,,,
990000,4,2.5,10480,1,0,3,3,1390,1390,56,,,
288400,4,2.5,6687,1,0,0,4,1220,640,40,,,
420000,3,1.5,4600,2,0,0,3,1750,640,103,,,
359000,2,2.75,1140,2,0,0,3,1080,290,14,,,
390000,4,3,262018,1,0,0,3,1420,1150,35,,,
300000,3,2.5,2614,2,0,0,3,1320,0,18,,,
545000,5,2.5,7863,1,0,0,3,1500,1020,42,,,
